bridge_id,latitude,longitude,status
78908388,28.7036565,77.0879811,Unidentified
80414535,28.6437251,77.2195363,Unidentified
80414535,28.6435519,77.2195739,Unidentified
80414535,28.6433907,77.2196137,Unidentified
80414542,28.6434636,77.2216382,Unidentified
80414542,28.6434028,77.2212728,Unidentified
80414542,28.6433638,77.2210439,Unidentified
80414542,28.643326,77.2208227,Unidentified
80414542,28.6437178,77.220736,Unidentified
80414542,28.643693,77.2205646,Unidentified
80414542,28.6436643,77.2203651,Unidentified
80414542,28.6436289,77.2201022,Unidentified
80414542,28.6435851,77.2198183,Unidentified
80414542,28.6435519,77.2195739,Unidentified
80414542,28.6435049,77.2192769,Unidentified
80414549,28.643326,77.2208227,Unidentified
80414549,28.6431571,77.2208573,Unidentified
80414552,28.6436643,77.2203651,Unidentified
80414552,28.643346,77.2204167,Unidentified
80414555,28.6436753,77.2192404,Unidentified
80414555,28.6435049,77.2192769,Unidentified
80414555,28.643368,77.2193038,Unidentified
80414555,28.6433506,77.2193072,Unidentified
80414557,28.6437492,77.2197834,Unidentified
80414557,28.6435851,77.2198183,Unidentified
80414557,28.6434284,77.2198489,Unidentified
80414561,28.6433638,77.2210439,Unidentified
80414561,28.6431977,77.2210953,Unidentified
80414563,28.6434028,77.2212728,Unidentified
80414563,28.6431902,77.2213297,Unidentified
80414566,28.643693,77.2205646,Unidentified
80414566,28.6435204,77.2205963,Unidentified
80418123,28.6432131,77.2216811,Unidentified
80418123,28.6434636,77.2216382,Unidentified
80429792,28.6683594,77.2506643,Unidentified
80429792,28.6690996,77.2509946,Unidentified
80429832,28.6600234,77.2418924,Unidentified
80429832,28.6605089,77.2422785,Unidentified
80429897,28.6606715,77.2422853,Unidentified
80429897,28.660713,77.2422911,Unidentified
80429897,28.6607389,77.2423025,Unidentified
80429897,28.6608002,77.2424704,Unidentified
80429897,28.6608109,77.242477,Unidentified
80429897,28.6608245,77.2424791,Unidentified
80429897,28.6612436,77.2422433,Unidentified
80429897,28.6612471,77.2422357,Unidentified
80429897,28.6612474,77.2422276,Unidentified
80429897,28.6612151,77.2421259,Unidentified
80429897,28.6612137,77.2421159,Unidentified
80429897,28.6612155,77.2421064,Unidentified
80429897,28.661294,77.2420629,Unidentified
80432278,28.6692172,77.2317257,Unidentified
80432278,28.6694222,77.2323477,Unidentified
80440828,28.5895893,77.2546179,Unidentified
80440828,28.5895831,77.2544161,Unidentified
80440828,28.5895771,77.2542228,Unidentified
80440828,28.5895685,77.2539431,Unidentified
80440828,28.5895593,77.2536443,Unidentified
80440828,28.5895584,77.2536149,Unidentified
80440828,28.5895544,77.2534833,Unidentified
80440855,28.588459,77.2534971,Unidentified
80440855,28.588461,77.2535702,Unidentified
80440855,28.5884616,77.2535918,Unidentified
80440855,28.5884626,77.2536263,Unidentified
80440855,28.5884722,77.2539691,Unidentified
80508235,28.5583798,77.2724755,Unidentified
80508235,28.5583201,77.2723625,Unidentified
80508235,28.5578461,77.2714643,Unidentified
80511822,28.5572538,77.2700979,Unidentified
80511822,28.5576622,77.2709106,Unidentified
80511822,28.5579218,77.271394,Unidentified
80511831,28.5571697,77.270181,Unidentified
80511831,28.5564412,77.2688007,Unidentified
80511831,28.5559895,77.2679253,Unidentified
80511831,28.555624,77.2671602,Unidentified
80932781,28.66288,77.1849928,Unidentified
80932781,28.6632743,77.1851481,Unidentified
80932781,28.6634956,77.1852353,Unidentified
80932781,28.6639949,77.1854321,Unidentified
80932781,28.6641388,77.1854888,Unidentified
80932790,28.6625525,77.198256,Unidentified
80932790,28.6625805,77.1982317,Unidentified
80932790,28.6630693,77.197939,Unidentified
81061268,28.6280563,77.271903,Unidentified
81061268,28.6280591,77.2712027,Unidentified
81061277,28.6282339,77.2709793,Unidentified
81061277,28.6282357,77.2719305,Unidentified
81352239,28.583144,77.1861292,Unidentified
81352239,28.5825056,77.1857868,Unidentified
81387670,28.5692527,77.192424,Unidentified
81387670,28.5692674,77.1918182,Unidentified
81387670,28.5693198,77.1911096,Unidentified
81387670,28.5697231,77.1871828,Unidentified
88213154,28.5536704,77.1926603,Unidentified
88213154,28.5537304,77.1925901,Unidentified
88213160,28.5541509,77.1919004,Unidentified
88213160,28.5541592,77.1918549,Unidentified
96169389,28.7225367,77.2163537,Unidentified
96169389,28.7231434,77.2166377,Unidentified
103172947,28.6060279,77.0110303,Unidentified
103172947,28.6060397,77.0097104,Unidentified
113935924,28.4957977,77.0622795,Unidentified
113935924,28.4971456,77.0634716,Unidentified
113935924,28.498009,77.0642567,Unidentified
113935924,28.4983586,77.0645586,Unidentified
113935924,28.4984388,77.0646293,Unidentified
113935924,28.4985055,77.0646941,Unidentified
113935924,28.4985892,77.0647995,Unidentified
113935924,28.4986492,77.064904,Unidentified
113935924,28.4986738,77.0649696,Unidentified
113935924,28.4986927,77.0650436,Unidentified
113935924,28.498698,77.0651366,Unidentified
113935924,28.4987753,77.0682981,Unidentified
113935924,28.4987637,77.0684458,Unidentified
113935924,28.4987369,77.068556,Unidentified
113935924,28.498697,77.0686461,Unidentified
113935924,28.4986244,77.0687696,Unidentified
113935924,28.4985562,77.0688614,Unidentified
113935924,28.498502,77.0689221,Unidentified
113935924,28.4984365,77.0690121,Unidentified
113935924,28.4983351,77.0691552,Unidentified
113935924,28.4982952,77.0692597,Unidentified
113935924,28.4982684,77.0693897,Unidentified
113935924,28.4982612,77.069531,Unidentified
113935924,28.4982645,77.0697389,Unidentified
113935924,28.4982644,77.0704084,Unidentified
113936952,28.4970953,77.0771543,Unidentified
113936952,28.4962754,77.0771808,Unidentified
113936952,28.4952489,77.0772011,Unidentified
116046171,28.536572,77.2847201,Unidentified
116046171,28.5362655,77.2848967,Unidentified
116046171,28.534671,77.285799,Unidentified
116046174,28.5349553,77.2854779,Unidentified
116046174,28.5362111,77.2847693,Unidentified
116046174,28.5364693,77.2846262,Unidentified
116046174,28.5365216,77.2845972,Unidentified
120115905,28.4926261,77.0759205,Unidentified
120115905,28.4926306,77.0760654,Unidentified
120115905,28.4926448,77.076178,Unidentified
120115905,28.4926778,77.0763014,Unidentified
120115905,28.4927579,77.0764838,Unidentified
120115905,28.4928569,77.0766608,Unidentified
120115905,28.4929984,77.0768325,Unidentified
120115905,28.4931068,77.0769398,Unidentified
120115905,28.4932058,77.0770202,Unidentified
120115905,28.4933425,77.0771061,Unidentified
120115905,28.4934698,77.0771704,Unidentified
120115905,28.4935971,77.0772187,Unidentified
120115905,28.4937527,77.0772455,Unidentified
120115905,28.4938753,77.0772509,Unidentified
120115905,28.4939884,77.0772509,Unidentified
123543038,28.5540687,77.0868517,Unidentified
123543038,28.5541463,77.0866223,Unidentified
123543038,28.5541995,77.086497,Unidentified
123543038,28.5542542,77.086407,Unidentified
123543038,28.5542996,77.0863475,Unidentified
123543038,28.5543467,77.0863005,Unidentified
123543038,28.5544015,77.0862564,Unidentified
123543038,28.5544696,77.0862113,Unidentified
123543038,28.5547412,77.0860314,Unidentified
123543038,28.5550296,77.0858404,Unidentified
123543038,28.5553095,77.085655,Unidentified
123543038,28.555876,77.0852798,Unidentified
123543038,28.5561464,77.0851008,Unidentified
123543038,28.5563524,77.0849677,Unidentified
123543038,28.5566808,77.0847475,Unidentified
123543038,28.5567248,77.0847177,Unidentified
125736541,28.6352013,77.2497182,Unidentified
125736541,28.6352225,77.2481344,Unidentified
125736541,28.635216,77.2479487,Unidentified
125736542,28.6358621,77.2564217,Unidentified
125736542,28.63538,77.2562321,Unidentified
125736542,28.6352685,77.2561763,Unidentified
125736542,28.6351624,77.2561175,Unidentified
125736542,28.6350633,77.2560447,Unidentified
125736542,28.6349726,77.2559587,Unidentified
125736542,28.6348918,77.255861,Unidentified
125736542,28.6348218,77.2557528,Unidentified
125736542,28.6347638,77.2556358,Unidentified
125736542,28.6347186,77.2555117,Unidentified
125736542,28.6346869,77.2553823,Unidentified
125736542,28.6346691,77.2552495,Unidentified
125736542,28.6346655,77.2551152,Unidentified
125736542,28.6346761,77.2549813,Unidentified
125736542,28.6346845,77.2549355,Unidentified
125736542,28.6347287,77.2546942,Unidentified
125736542,28.634813,77.2543632,Unidentified
125736542,28.6350661,77.2533565,Unidentified
125736542,28.6351756,77.2528223,Unidentified
125736542,28.6352055,77.2523497,Unidentified
125736542,28.6352077,77.2516515,Unidentified
125736542,28.6352013,77.2497182,Unidentified
125736543,28.6338202,77.2470132,Unidentified
125736543,28.6344996,77.2470196,Unidentified
125736543,28.6347117,77.24702,Unidentified
125736543,28.6348299,77.2470278,Unidentified
125736543,28.6349446,77.247061,Unidentified
125736543,28.6350517,77.2471184,Unidentified
125736543,28.6351474,77.2471978,Unidentified
125736543,28.6352281,77.2472964,Unidentified
125736543,28.635291,77.2474107,Unidentified
125736543,28.6353337,77.2475364,Unidentified
125736543,28.6353548,77.2476691,Unidentified
125736543,28.6353336,77.2497367,Unidentified
125736543,28.6353369,77.2524884,Unidentified
125736543,28.6353212,77.2528214,Unidentified
125736543,28.6352904,77.2532643,Unidentified
125736545,28.6354738,77.248394,Unidentified
125736545,28.6354566,77.2487538,Unidentified
125736545,28.635453,77.2525311,Unidentified
125736545,28.6354026,77.2529495,Unidentified
125736545,28.6352904,77.2532643,Unidentified
125736547,28.6356606,77.2472412,Unidentified
125736547,28.6355223,77.2474288,Unidentified
125736547,28.6354805,77.2476583,Unidentified
125736547,28.6354738,77.248394,Unidentified
129788536,28.7005524,77.2273046,Unidentified
129788536,28.7005321,77.2276582,Unidentified
141597466,28.5942571,77.1657807,Unidentified
141597466,28.5943687,77.1659961,Unidentified
141597466,28.5944694,77.1661948,Unidentified
143424116,28.4485777,77.0219227,Unidentified
143424116,28.4484992,77.0219468,Unidentified
143424116,28.4485088,77.0220844,Unidentified
143424116,28.4485234,77.0223336,Unidentified
143424116,28.4481534,77.0225163,Unidentified
143424116,28.4481323,77.0227192,Unidentified
143424116,28.4480332,77.0227361,Unidentified
151988140,28.49086,77.0821864,Unidentified
151988140,28.491275,77.0816408,Unidentified
153965528,28.6801686,77.1278882,Unidentified
153965528,28.6804082,77.1279197,Unidentified
153965528,28.6806174,77.1279471,Unidentified
153965528,28.6813552,77.128044,Unidentified
164461742,28.6062689,77.1188182,Unidentified
164461742,28.6071003,77.1209815,Unidentified
164461742,28.6072575,77.1214329,Unidentified
164461742,28.6073056,77.1216889,Unidentified
164461742,28.6073056,77.1220409,Unidentified
164461742,28.6072013,77.1223747,Unidentified
164461742,28.6069364,77.1230787,Unidentified
164461742,28.6066354,77.1238878,Unidentified
164461742,28.6064722,77.1243424,Unidentified
164461743,28.6120663,77.111319,Unidentified
164461743,28.6115531,77.1121875,Unidentified
164461743,28.6106532,77.113735,Unidentified
164461743,28.6098512,77.1153466,Unidentified
164461743,28.6087772,77.1180377,Unidentified
164461744,28.6133498,77.1090432,Unidentified
164461744,28.6140335,77.1081166,Unidentified
164461744,28.614393,77.1077263,Unidentified
164461744,28.6150883,77.107128,Unidentified
164461744,28.6160401,77.1063947,Unidentified
164461744,28.6170366,77.1058022,Unidentified
164702326,28.5549664,77.2662987,Unidentified
164702326,28.5548863,77.2661965,Unidentified
164702326,28.5553116,77.2658159,Unidentified
164702326,28.5553864,77.2656655,Unidentified
164926429,28.6838462,77.1644043,Unidentified
164926429,28.6839236,77.1646517,Unidentified
165074087,28.6402493,77.060281,Unidentified
165074087,28.6395314,77.0610005,Unidentified
165075356,28.620809,77.0209633,Unidentified
165075356,28.6206424,77.0217981,Unidentified
165075356,28.6205016,77.0225332,Unidentified
168099464,28.5567248,77.0847177,Unidentified
168099464,28.5567569,77.0847002,Unidentified
168099464,28.5568101,77.0846886,Unidentified
168099464,28.5568449,77.0846885,Unidentified
168099464,28.5568871,77.084697,Unidentified
168099464,28.5569373,77.0847259,Unidentified
168099464,28.5569731,77.0847602,Unidentified
168099464,28.5570055,77.0848146,Unidentified
168099464,28.5570273,77.0848733,Unidentified
168099464,28.5570361,77.0849513,Unidentified
168099464,28.5570346,77.0850093,Unidentified
168099464,28.5570112,77.0851336,Unidentified
168099464,28.5569985,77.0851867,Unidentified
168099464,28.5567535,77.0862156,Unidentified
168099464,28.5565668,77.0869817,Unidentified
168861274,28.5540687,77.0868517,Unidentified
168861274,28.5541504,77.0864317,Unidentified
168861274,28.554176,77.0863603,Unidentified
168861274,28.5542073,77.0863032,Unidentified
168861274,28.5542559,77.0862505,Unidentified
168861274,28.5543039,77.086208,Unidentified
168861274,28.5544245,77.0861284,Unidentified
168861274,28.5546961,77.0859491,Unidentified
168861274,28.5549864,77.0857575,Unidentified
168861274,28.555272,77.085569,Unidentified
168861274,28.5558361,77.0851967,Unidentified
168861274,28.5561032,77.0850203,Unidentified
168861274,28.5563133,77.0848851,Unidentified
168861274,28.5566375,77.0846676,Unidentified
168861274,28.5566887,77.0846338,Unidentified
168861274,28.5567541,77.0845981,Unidentified
168861274,28.5567995,77.0845892,Unidentified
168861274,28.5568458,77.0845896,Unidentified
168861274,28.5569083,77.0846054,Unidentified
168861274,28.5569571,77.0846333,Unidentified
168861274,28.5569926,77.0846652,Unidentified
168861274,28.5570226,77.0847,Unidentified
168861274,28.5570517,77.0847522,Unidentified
168861274,28.5570703,77.0848068,Unidentified
168861274,28.5570767,77.0848662,Unidentified
168861274,28.5570712,77.08494,Unidentified
168861274,28.5570112,77.0851336,Unidentified
168861280,28.5540687,77.0868517,Unidentified
168861280,28.5541787,77.0866329,Unidentified
168861280,28.5542522,77.0865328,Unidentified
168861280,28.5543246,77.0864552,Unidentified
168861280,28.5543729,77.0864122,Unidentified
168861280,28.554524,77.0863119,Unidentified
168861280,28.5547983,77.0861299,Unidentified
168861280,28.5550841,77.0859402,Unidentified
168861280,28.5553636,77.0857547,Unidentified
168861280,28.5559256,77.0853817,Unidentified
168861280,28.5562023,77.0851981,Unidentified
168861280,28.5564011,77.0850697,Unidentified
168861280,28.5566957,77.0848707,Unidentified
168861280,28.5567385,77.0848518,Unidentified
168861280,28.5567795,77.0848463,Unidentified
168861280,28.556816,77.084847,Unidentified
168861280,28.5568667,77.084859,Unidentified
168861280,28.5569102,77.084879,Unidentified
168861280,28.5569462,77.0849168,Unidentified
168861280,28.5569728,77.0849587,Unidentified
168861280,28.5569894,77.0850052,Unidentified
168861280,28.5570012,77.0850504,Unidentified
168861280,28.5570051,77.0851017,Unidentified
168861280,28.5569985,77.0851867,Unidentified
168927792,28.6174382,77.0774153,Unidentified
168927792,28.6175858,77.0774997,Unidentified
168927808,28.6171177,77.0781023,Unidentified
168927808,28.6172811,77.0781899,Unidentified
169321071,28.449278,77.0393196,Unidentified
169321071,28.4544764,77.0442462,Unidentified
169321074,28.4575879,77.0472474,Unidentified
169321074,28.4613921,77.0508629,Unidentified
169321076,28.454378,77.0443936,Unidentified
169321076,28.4491718,77.0394378,Unidentified
169323876,28.5443018,77.1184869,Unidentified
169323876,28.5445839,77.1192702,Unidentified
169323876,28.5451806,77.1207759,Unidentified
169323876,28.5452754,77.121065,Unidentified
169323876,28.5453534,77.1213839,Unidentified
169385159,28.708901,76.9390349,Unidentified
169385159,28.7090948,76.9391401,Unidentified
169385162,28.6951984,76.9335293,Unidentified
169385162,28.6952818,76.9335802,Unidentified
169385166,28.6994201,76.9351604,Unidentified
169385166,28.6995354,76.9352123,Unidentified
169385166,28.6997687,76.9353346,Unidentified
169385166,28.7004823,76.935849,Unidentified
169385166,28.7006505,76.9359536,Unidentified
169385166,28.7007835,76.9360428,Unidentified
169385166,28.7009458,76.936124,Unidentified
169385166,28.7012434,76.9362447,Unidentified
169385166,28.7017057,76.9364043,Unidentified
169421715,28.5856613,77.2410195,Unidentified
169421715,28.5852283,77.2410062,Unidentified
169421715,28.5845868,77.2409749,Unidentified
169421728,28.5829912,77.2401597,Unidentified
169421728,28.5823808,77.2397886,Unidentified
169421728,28.5815941,77.2393141,Unidentified
169421728,28.5814087,77.2392015,Unidentified
169421732,28.5844715,77.240756,Unidentified
169421732,28.5850866,77.2407975,Unidentified
169421732,28.5854469,77.2408207,Unidentified
170767283,28.5796871,77.2340453,Unidentified
170767283,28.5796996,77.2345356,Unidentified
170767283,28.5797138,77.2347723,Unidentified
170767283,28.5797248,77.2348899,Unidentified
170767283,28.5798887,77.2355046,Unidentified
170767283,28.5800918,77.2359237,Unidentified
170767283,28.5805042,77.2363826,Unidentified
170767283,28.5809685,77.2367175,Unidentified
170767283,28.5820337,77.2372056,Unidentified
170767283,28.5823824,77.2374185,Unidentified
170767283,28.5826408,77.2376243,Unidentified
170767283,28.5828719,77.2378779,Unidentified
170767283,28.5830377,77.2380752,Unidentified
170767283,28.5841429,77.2393899,Unidentified
170767283,28.5855547,77.2410837,Unidentified
170767283,28.5864874,77.2421962,Unidentified
170767283,28.5868193,77.2426795,Unidentified
170767283,28.5869706,77.2431125,Unidentified
170767283,28.5870451,77.2433627,Unidentified
170767283,28.5871176,77.2436686,Unidentified
170767283,28.5871411,77.2440794,Unidentified
170767283,28.5871332,77.2442662,Unidentified
170767283,28.5871156,77.2444325,Unidentified
170767283,28.5870892,77.2445353,Unidentified
170767283,28.5869918,77.2449567,Unidentified
170767283,28.5868701,77.2453119,Unidentified
170767283,28.5866186,77.2461102,Unidentified
170767283,28.5865444,77.2465327,Unidentified
170767283,28.5865403,77.2469366,Unidentified
170767283,28.5866203,77.2474264,Unidentified
170767283,28.5869414,77.2486099,Unidentified
170767283,28.5870579,77.2491589,Unidentified
170767283,28.5870838,77.2495671,Unidentified
170767283,28.5870745,77.2498044,Unidentified
170767283,28.587048,77.249995,Unidentified
170767283,28.5870136,77.2501816,Unidentified
170767283,28.5869541,77.2503876,Unidentified
170767283,28.5868213,77.2507363,Unidentified
170767283,28.586676,77.2510114,Unidentified
170767283,28.5863705,77.2514263,Unidentified
170767283,28.5858415,77.2520451,Unidentified
170767283,28.5853078,77.2526526,Unidentified
170767283,28.5844344,77.2537958,Unidentified
170767283,28.5842245,77.254089,Unidentified
170767283,28.5837199,77.2547286,Unidentified
170767283,28.5834336,77.2550908,Unidentified
170767283,28.5828079,77.2559693,Unidentified
170767283,28.5826208,77.2562769,Unidentified
170767283,28.5823872,77.256762,Unidentified
170767283,28.5822037,77.2572989,Unidentified
170767283,28.5821089,77.2578465,Unidentified
170767283,28.5820597,77.2583634,Unidentified
170767283,28.5820525,77.258684,Unidentified
170767284,28.583275,77.2645579,Unidentified
170767284,28.5826426,77.2633179,Unidentified
170767284,28.5824681,77.2629629,Unidentified
170767284,28.5823058,77.2625375,Unidentified
170767284,28.5822097,77.2622309,Unidentified
170767284,28.5821259,77.2618941,Unidentified
170767284,28.5819967,77.2612163,Unidentified
170767284,28.5819586,77.2608545,Unidentified
170767284,28.5819204,77.2601484,Unidentified
170767284,28.5819507,77.2586938,Unidentified
170767284,28.5819677,77.2583242,Unidentified
170767284,28.5819941,77.2579546,Unidentified
170767284,28.5820343,77.2576424,Unidentified
170767284,28.5820963,77.2573302,Unidentified
170767284,28.5822653,77.2568129,Unidentified
170767284,28.5824514,77.2563851,Unidentified
170767284,28.5825802,77.2561309,Unidentified
170767284,28.5828754,77.2556924,Unidentified
170767284,28.583497,77.2548458,Unidentified
170767284,28.5841496,77.2540308,Unidentified
170767284,28.5844114,77.253671,Unidentified
170767284,28.5845573,77.2534777,Unidentified
170767284,28.5848789,77.2530517,Unidentified
170767284,28.585732,77.2520109,Unidentified
170767284,28.5861177,77.2515932,Unidentified
170767284,28.5864818,77.2511461,Unidentified
170767284,28.5867396,77.2506969,Unidentified
170767284,28.5868746,77.2503473,Unidentified
170767284,28.5869401,77.2500736,Unidentified
170767284,28.5869813,77.249803,Unidentified
170767284,28.5869892,77.2493834,Unidentified
170767284,28.5869557,77.2490543,Unidentified
170767284,28.586856,77.2486869,Unidentified
170767284,28.5866322,77.2477978,Unidentified
170767284,28.5865131,77.2473689,Unidentified
170767284,28.5864519,77.2469531,Unidentified
170767284,28.5864517,77.2466165,Unidentified
170767284,28.586512,77.2462139,Unidentified
170767284,28.5865845,77.2458539,Unidentified
170767284,28.5867952,77.2452234,Unidentified
170767284,28.5868574,77.245015,Unidentified
170767284,28.5870006,77.2445102,Unidentified
170767284,28.5870332,77.2442762,Unidentified
170767284,28.5870399,77.2440369,Unidentified
170767284,28.5870265,77.2437647,Unidentified
170767284,28.5870226,77.2436467,Unidentified
170767284,28.5869698,77.2433353,Unidentified
170767284,28.5868379,77.242971,Unidentified
170767284,28.5866929,77.2426624,Unidentified
170767284,28.5863925,77.242227,Unidentified
170767284,28.585506,77.2411767,Unidentified
170767284,28.5851117,77.2406982,Unidentified
170767284,28.5847109,77.24022,Unidentified
170767284,28.5846152,77.2401049,Unidentified
170767284,28.5839493,77.2393106,Unidentified
170767284,28.5826698,77.237801,Unidentified
170767284,28.5824724,77.2376216,Unidentified
170767284,28.5821173,77.2373584,Unidentified
170767284,28.5819303,77.2372651,Unidentified
170767284,28.5810585,77.2368679,Unidentified
170767284,28.5807118,77.2366694,Unidentified
170767284,28.5803295,77.236356,Unidentified
170767284,28.5800311,77.2359804,Unidentified
170767284,28.5798399,77.2356215,Unidentified
170767284,28.5797097,77.2352578,Unidentified
170767284,28.5796046,77.2347339,Unidentified
170767284,28.5795899,77.2340568,Unidentified
171440670,28.6387485,77.0601101,Unidentified
171440670,28.6388748,77.0602806,Unidentified
171440675,28.7301583,77.1375315,Unidentified
171440675,28.7295906,77.1378681,Unidentified
171440676,28.6601846,77.0992947,Unidentified
171440676,28.661311,77.099069,Unidentified
171440677,28.6517356,77.0411262,Unidentified
171440677,28.6500509,77.0413837,Unidentified
171440678,28.726269,77.1398431,Unidentified
171440678,28.7263238,77.1399471,Unidentified
171440681,28.6387373,77.0603124,Unidentified
171440681,28.6386691,77.0601601,Unidentified
171505914,28.6603115,77.1087519,Unidentified
171505914,28.6610621,77.1088401,Unidentified
171505915,28.6749528,77.0770948,Unidentified
171505915,28.6748745,77.0766077,Unidentified
171505921,28.6657562,77.2085396,Unidentified
171505921,28.6661048,77.2087077,Unidentified
171505922,28.6660791,77.20883,Unidentified
171505922,28.665719,77.2086889,Unidentified
171505930,28.6816603,77.0761573,Unidentified
171505930,28.6816275,77.0764386,Unidentified
171505930,28.6815958,77.0767099,Unidentified
171505931,28.6814416,77.0765675,Unidentified
171505931,28.6814645,77.0763773,Unidentified
171505931,28.6814899,77.0761355,Unidentified
171505932,28.6820296,77.0708525,Unidentified
171505932,28.6820885,77.0664433,Unidentified
171505932,28.6820908,77.0631016,Unidentified
171505932,28.6821169,77.0602459,Unidentified
171505933,28.6822075,77.0602405,Unidentified
171505933,28.6821847,77.0630977,Unidentified
171505933,28.6821824,77.0664406,Unidentified
171505933,28.6821215,77.0708537,Unidentified
171518071,28.6932299,77.0783344,Unidentified
171518071,28.693083,77.0789353,Unidentified
171527845,28.6953381,77.0792965,Unidentified
171527845,28.6954688,77.0786862,Unidentified
171641934,28.6877468,77.074426,Unidentified
171641934,28.6879639,77.0749565,Unidentified
171641936,28.69277,77.0775978,Unidentified
171641936,28.6925048,77.0780709,Unidentified
171648670,28.7163727,77.0949498,Unidentified
171648670,28.7167095,77.094522,Unidentified
171648671,28.700622,77.0851902,Unidentified
171648671,28.7004068,77.0857165,Unidentified
171719036,28.7894277,77.0678815,Unidentified
171719036,28.7895679,77.0680388,Unidentified
171719050,28.7892878,77.0678884,Unidentified
171719050,28.7891123,77.0677184,Unidentified
171719057,28.7895066,77.0681129,Unidentified
171719057,28.7893486,77.0679574,Unidentified
171719059,28.7891642,77.0676189,Unidentified
171719059,28.78935,77.0678018,Unidentified
172299170,28.8056074,77.0469255,Unidentified
172299170,28.8054813,77.0468053,Unidentified
172301983,28.8062217,77.0743667,Unidentified
172301983,28.8060876,77.0744374,Unidentified
172301991,28.8060512,77.0743599,Unidentified
172301991,28.8061782,77.0742938,Unidentified
172306006,28.8092625,77.0798096,Unidentified
172306006,28.8091068,77.0798909,Unidentified
172306009,28.8093963,77.0799623,Unidentified
172306009,28.8091881,77.0800685,Unidentified
172306016,28.8090052,77.0796017,Unidentified
172306016,28.8091649,77.079518,Unidentified
172306021,28.8090581,77.0797656,Unidentified
172306021,28.8092168,77.0796833,Unidentified
175769883,28.6468535,77.2687765,Unidentified
175769883,28.6415485,77.2692567,Unidentified
175769884,28.6415431,77.2691339,Unidentified
175769884,28.6432416,77.2689754,Unidentified
175769884,28.6461733,77.2686957,Unidentified
175769887,28.654028,77.2651986,Unidentified
175769887,28.6522087,77.2665416,Unidentified
175769887,28.6520661,77.2666466,Unidentified
175769887,28.6515898,77.2669971,Unidentified
175769887,28.6508612,77.26751,Unidentified
175769887,28.6507742,77.2675751,Unidentified
175769887,28.6502527,77.2679566,Unidentified
175769887,28.6499463,77.2681555,Unidentified
175769897,28.6499529,77.2527738,Unidentified
175769897,28.6499311,77.2528723,Unidentified
175769897,28.649922,77.2529734,Unidentified
175769897,28.6499259,77.2530749,Unidentified
175769897,28.6499426,77.2531747,Unidentified
175769897,28.6499718,77.2532707,Unidentified
175769897,28.6500129,77.2533609,Unidentified
175769897,28.650065,77.2534434,Unidentified
175769897,28.6501271,77.2535163,Unidentified
175769897,28.6501977,77.2535783,Unidentified
175769897,28.6502755,77.253628,Unidentified
175769897,28.6503588,77.2536643,Unidentified
175769897,28.6504458,77.2536866,Unidentified
175769897,28.6505347,77.2536942,Unidentified
175769897,28.6506237,77.2536871,Unidentified
175769897,28.6507108,77.2536654,Unidentified
175769897,28.6507942,77.2536295,Unidentified
175769897,28.6508723,77.2535803,Unidentified
175769897,28.6509432,77.2535187,Unidentified
175769900,28.6515621,77.2526271,Unidentified
175769900,28.6516282,77.252685,Unidentified
175769900,28.6517005,77.2527324,Unidentified
175769900,28.6517775,77.2527688,Unidentified
175769900,28.6518581,77.2527933,Unidentified
175769900,28.6519407,77.2528055,Unidentified
175769900,28.6520241,77.2528053,Unidentified
175769900,28.6521067,77.2527927,Unidentified
175769900,28.6521872,77.2527679,Unidentified
175769900,28.6522642,77.2527313,Unidentified
175769900,28.6523362,77.2526835,Unidentified
175769900,28.6524022,77.2526253,Unidentified
175769900,28.6524608,77.2525579,Unidentified
175769900,28.6525113,77.2524822,Unidentified
175769900,28.6525526,77.2523997,Unidentified
175769900,28.6525841,77.2523117,Unidentified
175769900,28.6526051,77.2522198,Unidentified
175769900,28.6526155,77.2521255,Unidentified
175769900,28.6526149,77.2520305,Unidentified
175769900,28.6526034,77.2519364,Unidentified
175769900,28.6525812,77.2518448,Unidentified
175769900,28.6525487,77.2517573,Unidentified
175769900,28.6525064,77.2516755,Unidentified
175769900,28.652455,77.2516006,Unidentified
175769900,28.6523945,77.2515356,Unidentified
175769902,28.6435183,77.2680237,Unidentified
175769902,28.6435389,77.2678972,Unidentified
175769902,28.6435775,77.2677763,Unidentified
175769902,28.6436331,77.2676642,Unidentified
175769902,28.6437041,77.2675642,Unidentified
175769902,28.6437885,77.2674788,Unidentified
175769902,28.6438842,77.2674104,Unidentified
175769902,28.6439885,77.2673609,Unidentified
175769902,28.6440984,77.2673317,Unidentified
175769902,28.6442111,77.2673235,Unidentified
175769902,28.6443235,77.2673365,Unidentified
175769902,28.6444324,77.2673704,Unidentified
175769902,28.644535,77.2674244,Unidentified
175769902,28.6446283,77.2674968,Unidentified
175769902,28.6447099,77.2675858,Unidentified
175769902,28.6447775,77.2676888,Unidentified
175769902,28.644845,77.267812,Unidentified
175769907,28.6525802,77.2502252,Unidentified
175769907,28.6525896,77.2501519,Unidentified
175769907,28.6525936,77.2501205,Unidentified
175769907,28.6525935,77.2500147,Unidentified
175769907,28.6525801,77.2499099,Unidentified
175769907,28.6525534,77.2498086,Unidentified
175769907,28.6525142,77.2497126,Unidentified
175769907,28.6524633,77.2496241,Unidentified
175769907,28.6524016,77.249545,Unidentified
